body_type,sex,diet,how_often_shower,heating_energy_source,transport,vehicle_type,social_activity,monthly_grocery_bill,air_travel_frequency,vehicle_monthly_distance_km,waste_bag_size,waste_bag_weekly_count,tv_pc_daily_hours,new_clothes_monthly,internet_daily_hours,energy_efficiency,recycling,cooking_with,carbon_emission,transport_co2,food_co2,energy_co2,waste_co2,other_co2
underweight,female,omnivore,twice a day,wood,walk/bicycle,,often,91,frequently,13,extra large,1,19,44,16,Yes,"['Paper', 'Glass']",['Microwave'],1695,108.197,179.417342,160.933846,45.44499999999998,1201.006812
normal,female,omnivore,more frequently,electricity,walk/bicycle,,never,205,never,74,large,3,6,2,19,No,"['Plastic', 'Metal']","['Oven', 'Microwave']",810,-524.928,283.58621,36.366999000000014,118.86799999999997,896.106791
underweight,female,pescatarian,twice a day,wood,private,hybrid,never,285,frequently,7743,extra large,3,1,33,4,Yes,['Paper'],"['Stove', 'Oven', 'Grill', 'Airfryer']",2768,1366.261707,267.34017,124.18881400000001,293.817,716.3923089999998
underweight,female,vegan,more frequently,natural gas,public,,never,178,never,993,large,7,11,2,13,Sometimes,"['Paper', 'Plastic', 'Glass']",['Microwave'],1033,-373.47999999999996,97.21763599999998,153.81326699999997,360.33899999999994,795.1100970000001
obese,female,omnivore,twice a day,coal,public,,sometimes,236,rarely,1997,large,4,6,17,6,No,"['Paper', 'Plastic', 'Glass']","['Oven', 'Grill', 'Airfryer']",2046,-27.41799999999995,311.912832,389.105098,112.51799999999999,1259.8820699999999
obese,female,omnivore,more frequently,coal,private,electric,never,286,rarely,2721,small,6,23,30,22,No,"['Glass', 'Metal']","['Stove', 'Oven', 'Microwave', 'Grill', 'Airfryer']",2171,-343.530899,357.600932,589.5993320000001,90.03299999999996,1477.297635
normal,female,vegetarian,daily,coal,walk/bicycle,,often,108,rarely,5,medium,7,21,0,4,Yes,"['Paper', 'Plastic']","['Stove', 'Oven', 'Microwave']",1312,-349.47299999999996,60.935296,322.166934,306.472,971.89877
obese,male,vegan,twice a day,wood,public,,sometimes,76,rarely,941,large,1,24,3,18,No,"['Plastic', 'Metal']","['Stove', 'Oven']",1209,-195.32199999999997,4.013911999999991,313.97313,-46.346000000000004,1132.680958
underweight,male,vegan,more frequently,coal,private,diesel,sometimes,270,frequently,8815,small,2,7,37,9,Sometimes,['Metal'],['Microwave'],4017,2274.96554,181.28373999999997,320.346535,-157.237,1397.641185
normal,female,pescatarian,more frequently,wood,private,electric,often,146,rarely,3276,extra large,1,13,10,10,No,"['Paper', 'Plastic', 'Glass', 'Metal']","['Stove', 'Microwave']",877,-343.097444,140.327252,205.92874799999996,-150.69300000000004,1024.5344440000001
obese,male,vegan,twice a day,electricity,private,hybrid,sometimes,221,never,3309,medium,5,8,16,20,Yes,['Paper'],['Microwave'],1856,4.469040999999947,136.50940199999997,-72.28001199999999,200.73999999999992,1586.5615690000002
obese,male,pescatarian,more frequently,wood,private,hybrid,often,230,never,2623,medium,2,20,31,12,No,"['Glass', 'Metal']",['Microwave'],2197,-106.765173,217.08326,211.553644,-124.44000000000001,1999.568269
obese,female,omnivore,twice a day,electricity,private,diesel,often,295,very frequently,7915,large,1,15,10,18,Sometimes,"['Paper', 'Plastic']","['Stove', 'Oven']",4281,2715.45014,365.82478999999995,21.950376000000027,-52.14500000000001,1229.9196939999997
underweight,male,vegan,less frequently,electricity,private,lpg,sometimes,177,frequently,8897,small,3,17,3,24,Yes,['Glass'],"['Oven', 'Grill', 'Airfryer']",3480,2554.1340069999997,96.303874,10.974250000000048,-21.13199999999999,839.719869
underweight,female,vegetarian,twice a day,natural gas,walk/bicycle,,often,189,never,19,medium,1,22,36,7,Sometimes,"['Paper', 'Glass', 'Metal']","['Stove', 'Oven', 'Microwave']",953,-533.673,134.950018,197.896371,-349.502,1503.328611
underweight,male,omnivore,daily,natural gas,private,electric,often,174,frequently,3662,small,2,9,44,21,Yes,"['Plastic', 'Metal']","['Microwave', 'Grill', 'Airfryer']",2046,113.60202200000002,255.259588,172.890671,-216.719,1720.966719
obese,male,vegan,twice a day,coal,private,petrol,never,193,never,611,large,6,12,37,5,Sometimes,"['Plastic', 'Glass', 'Metal']","['Stove', 'Oven', 'Microwave', 'Grill', 'Airfryer']",2521,-306.744589,110.924066,397.16255700000005,283.531,2036.126966
overweight,male,omnivore,twice a day,wood,public,,never,238,very frequently,1431,large,6,1,33,3,Yes,['Paper'],"['Oven', 'Grill', 'Airfryer']",3551,1000.4350000000001,313.740356,91.442437,420.37199999999996,1725.0102069999998
normal,male,pescatarian,twice a day,wood,public,,sometimes,101,never,1978,medium,3,14,36,11,Yes,"['Paper', 'Plastic']","['Grill', 'Airfryer']",1459,-216.86499999999995,99.20796200000001,136.066431,-23.956000000000017,1464.546607
underweight,male,vegan,daily,electricity,walk/bicycle,,sometimes,99,very frequently,92,extra large,2,8,29,18,No,['Glass'],"['Stove', 'Microwave', 'Grill', 'Airfryer']",2492,782.2070000000001,25.03043799999999,14.799234000000013,270.50699999999995,1399.4563279999998
obese,male,omnivore,daily,coal,walk/bicycle,,often,50,frequently,82,large,1,10,23,16,No,"['Glass', 'Metal']","['Stove', 'Oven', 'Microwave', 'Grill', 'Airfryer']",2411,119.16799999999999,141.9531,481.24809200000004,-70.022,1738.6528079999998
obese,female,pescatarian,daily,coal,public,,never,71,very frequently,1851,large,7,15,0,20,Yes,"['Paper', 'Plastic', 'Glass']",['Stove'],2761,1067.2150000000001,71.795102,367.49012999999997,360.33899999999994,894.160768
underweight,female,vegetarian,twice a day,wood,public,,sometimes,232,rarely,1224,extra large,3,7,26,9,Sometimes,"['Plastic', 'Metal']","['Stove', 'Oven', 'Microwave', 'Grill', 'Airfryer']",1500,-150.32499999999996,174.241784,216.61653499999994,240.13399999999996,1019.3326810000001
overweight,male,pescatarian,more frequently,wood,private,electric,sometimes,247,never,8219,extra large,5,18,2,5,Sometimes,['Glass'],"['Stove', 'Oven']",1708,-525.662961,232.617214,181.06139299999998,518.328,1301.6563540000002
obese,female,omnivore,less frequently,coal,public,,sometimes,222,never,1390,extra large,4,19,2,7,No,['Metal'],"['Microwave', 'Grill', 'Airfryer']",1717,-310.35699999999997,299.120164,360.08345299999996,382.223,985.930383
overweight,male,vegan,less frequently,wood,public,,sometimes,61,frequently,434,medium,1,23,41,14,No,"['Paper', 'Plastic']","['Stove', 'Oven', 'Microwave']",2135,180.463,-9.692518000000007,259.272316,-189.17000000000002,1894.1272020000001
underweight,male,vegan,less frequently,wood,private,hybrid,sometimes,137,never,7460,small,6,5,11,20,Sometimes,"['Paper', 'Plastic']","['Grill', 'Airfryer']",2042,677.5495399999999,59.753393999999986,176.47607,107.90999999999997,1020.3109960000003
normal,female,vegan,more frequently,wood,walk/bicycle,,never,157,rarely,15,small,1,20,50,18,Sometimes,"['Paper', 'Metal']","['Grill', 'Airfryer']",1221,-347.883,78.028634,242.02790599999997,-382.299,1631.12546
underweight,male,vegetarian,less frequently,natural gas,private,diesel,never,174,very frequently,4686,extra large,2,0,47,2,No,"['Paper', 'Plastic', 'Glass']",['Microwave'],3473,1922.6789760000001,121.24358799999999,40.525754,68.56999999999995,1319.9816819999996
normal,female,vegetarian,daily,electricity,walk/bicycle,,often,214,never,88,large,5,12,39,21,Sometimes,"['Plastic', 'Glass', 'Metal']","['Oven', 'Microwave']",1378,-522.702,157.79406799999998,-4.019411,200.92399999999992,1546.003343
normal,female,pescatarian,less frequently,electricity,walk/bicycle,,sometimes,214,very frequently,40,extra large,2,21,43,2,Yes,"['Paper', 'Plastic', 'Metal']","['Microwave', 'Grill', 'Airfryer']",2135,773.9390000000001,202.463068,-169.82981999999998,15.071999999999946,1313.355752
normal,male,pescatarian,more frequently,wood,walk/bicycle,,never,66,never,56,small,6,11,49,20,No,"['Paper', 'Glass']",['Oven'],1464,-527.79,67.226292,280.474906,84.23399999999997,1559.854802
overweight,female,vegan,less frequently,coal,walk/bicycle,,sometimes,123,very frequently,14,extra large,6,22,2,22,Yes,"['Plastic', 'Metal']","['Stove', 'Oven', 'Microwave']",2816,769.8050000000001,46.960725999999994,443.49502600000005,487.955,1067.784248
normal,male,vegan,less frequently,wood,public,,sometimes,105,very frequently,108,medium,1,17,19,11,No,"['Paper', 'Plastic']",['Stove'],2210,790.0780000000001,30.513009999999994,169.232349,-189.17000000000002,1409.3466409999999
obese,female,omnivore,less frequently,natural gas,private,electric,often,125,never,5168,small,3,1,40,17,No,"['Paper', 'Plastic']","['Stove', 'Oven']",1552,-528.045792,210.48525,209.22271499999997,-139.911,1800.2488270000001
normal,male,vegan,more frequently,coal,private,petrol,never,280,frequently,672,small,3,24,34,18,No,"['Paper', 'Plastic', 'Metal']",['Stove'],2406,358.576272,190.42136,476.37913,-276.567,1657.190238
obese,female,vegan,less frequently,natural gas,walk/bicycle,,sometimes,238,very frequently,94,extra large,3,17,21,22,Sometimes,['Metal'],"['Stove', 'Oven', 'Microwave', 'Grill', 'Airfryer']",3004,782.5250000000001,152.04335600000002,291.7414959999999,299.616,1478.074148
obese,female,vegetarian,daily,wood,private,petrol,sometimes,270,rarely,3114,large,3,14,5,10,Sometimes,['Paper'],"['Stove', 'Oven', 'Microwave', 'Grill', 'Airfryer']",2540,802.7903140000001,208.96473999999998,216.14505399999996,172.55099999999996,1139.548892
normal,female,vegetarian,twice a day,natural gas,private,lpg,never,80,rarely,7134,extra large,2,5,8,5,Yes,"['Paper', 'Plastic', 'Metal']","['Oven', 'Microwave']",2424,1613.5615539999997,35.34996,84.666415,15.071999999999946,675.3500710000005
overweight,female,vegan,more frequently,coal,private,diesel,sometimes,276,rarely,8609,extra large,6,6,14,20,Yes,"['Paper', 'Plastic']",['Oven'],4000,1767.9912440000003,186.76631199999997,397.98937600000005,482.15599999999995,1165.0970679999996
normal,female,omnivore,less frequently,natural gas,public,,often,210,never,852,extra large,1,16,32,10,No,"['Paper', 'Metal']","['Stove', 'Oven', 'Microwave']",1288,-395.899,288.15502,205.934666,-8.053000000000026,1197.862314
obese,male,vegetarian,less frequently,natural gas,public,,never,270,rarely,1673,medium,6,16,50,14,Yes,"['Paper', 'Glass', 'Metal']","['Oven', 'Grill', 'Airfryer']",2317,-78.93399999999997,208.96473999999998,164.460174,63.53299999999996,1958.9760860000001
normal,female,vegetarian,more frequently,coal,public,,often,152,very frequently,1564,large,7,9,17,15,Yes,"['Plastic', 'Glass', 'Metal']",[],2730,1021.5820000000001,101.14082399999998,325.713409,366.138,915.425767
normal,female,vegan,more frequently,wood,walk/bicycle,,often,247,rarely,74,small,7,3,17,22,Yes,['Glass'],['Stove'],1371,-338.50199999999995,160.26721399999997,189.734212,309.29600000000005,1050.2045739999999
normal,female,omnivore,daily,natural gas,private,petrol,sometimes,145,rarely,2885,small,4,3,33,21,Sometimes,"['Plastic', 'Glass']","['Stove', 'Grill', 'Airfryer']",2349,718.334885,228.76049,205.86283499999996,1.9930000000000092,1194.04879
normal,male,vegan,twice a day,natural gas,private,petrol,never,260,rarely,8130,large,7,7,27,0,Sometimes,"['Plastic', 'Metal']",['Oven'],4536,2652.69613,172.14612,75.82114200000001,449.296,1186.0406080000007
overweight,female,vegetarian,twice a day,wood,public,,often,283,very frequently,228,extra large,3,2,40,17,No,"['Plastic', 'Glass', 'Metal']","['Stove', 'Oven', 'Microwave']",2987,809.158,220.843646,263.58402099999995,156.97599999999994,1536.4383330000003
normal,female,vegetarian,more frequently,wood,public,,sometimes,277,never,1162,medium,4,1,20,7,Sometimes,"['Paper', 'Metal']","['Oven', 'Microwave']",1039,-346.6089999999999,215.36107399999997,138.56494499999997,-18.523000000000053,1050.205981
normal,male,pescatarian,less frequently,wood,public,,never,203,never,71,medium,2,10,24,12,No,"['Paper', 'Plastic', 'Glass']","['Oven', 'Microwave']",1036,-520.078,192.411686,187.83358399999997,-189.721,1365.55373
obese,female,omnivore,twice a day,natural gas,private,diesel,never,213,frequently,6337,extra large,4,13,1,0,Sometimes,[],"['Microwave', 'Grill', 'Airfryer']",3620,1666.576892,290.896306,89.663978,518.879,1053.983824
normal,male,vegan,more frequently,natural gas,public,,never,135,rarely,1649,small,4,8,21,2,Sometimes,"['Paper', 'Plastic', 'Metal']","['Stove', 'Microwave']",1009,-82.74999999999994,57.92586999999999,93.782202,-193.96,1134.001928
underweight,female,omnivore,daily,natural gas,private,diesel,often,96,very frequently,6159,small,2,6,5,19,Yes,"['Plastic', 'Glass', 'Metal']","['Stove', 'Oven', 'Microwave', 'Grill', 'Airfryer']",2895,2284.324044,183.986152,220.91799899999995,-299.877,505.64880500000027
overweight,male,omnivore,more frequently,electricity,private,diesel,sometimes,162,never,9884,extra large,1,21,32,21,Yes,['Plastic'],"['Oven', 'Microwave', 'Grill', 'Airfryer']",4294,1894.598144,244.294444,52.84834300000002,211.576,1890.6830689999997
normal,male,vegan,more frequently,wood,private,hybrid,sometimes,233,frequently,4060,extra large,7,13,46,7,No,"['Glass', 'Metal']","['Oven', 'Microwave']",3429,769.0669399999999,147.47454599999998,202.87261699999996,546.886,1762.6998970000002
underweight,female,omnivore,daily,natural gas,walk/bicycle,,sometimes,262,rarely,68,medium,7,11,13,9,Yes,"['Paper', 'Glass']","['Grill', 'Airfryer']",1334,-339.45599999999996,335.670644,82.096759,282.79599999999994,972.892597
overweight,male,pescatarian,less frequently,wood,walk/bicycle,,never,176,very frequently,5,large,7,13,34,16,No,['Glass'],"['Grill', 'Airfryer']",3697,768.374,167.740112,202.57300999999995,562.276,1996.0368780000003
normal,female,pescatarian,twice a day,natural gas,public,,often,176,rarely,702,small,4,7,31,18,Sometimes,['Metal'],"['Oven', 'Microwave']",1494,-233.32299999999998,167.740112,214.21792799999997,7.977000000000004,1337.38796
underweight,male,vegan,less frequently,coal,walk/bicycle,,sometimes,147,very frequently,2,extra large,4,1,14,17,No,"['Plastic', 'Metal']","['Stove', 'Microwave']",2779,767.897,68.891014,380.185715,322.74100000000004,1239.285271
overweight,female,omnivore,less frequently,coal,walk/bicycle,,often,83,rarely,42,small,1,7,0,1,No,"['Plastic', 'Glass', 'Metal']","['Oven', 'Microwave']",993,-343.59,172.107246,299.08251900000005,-382.484,1247.884235
normal,female,omnivore,less frequently,coal,public,,never,205,never,274,extra large,5,20,32,0,Sometimes,['Plastic'],"['Stove', 'Oven', 'Grill', 'Airfryer']",1944,-487.80099999999993,283.58621,336.87612,542.004,1269.33467
normal,female,omnivore,less frequently,coal,public,,often,125,frequently,590,small,3,1,3,1,No,"['Plastic', 'Metal']","['Stove', 'Grill', 'Airfryer']",1474,205.267,210.48525,289.091683,-134.112,903.268067
overweight,male,vegetarian,twice a day,natural gas,private,diesel,often,145,frequently,84,small,1,1,5,22,Yes,[],"['Oven', 'Microwave']",1880,131.365344,94.74448999999998,196.06759999999997,-103.18799999999999,1561.010566
normal,female,pescatarian,less frequently,coal,private,diesel,often,236,frequently,6908,large,3,15,8,17,Yes,[],"['Grill', 'Airfryer']",3535,1806.766528,222.565832,344.2099989999999,315.006,846.4516410000001
underweight,female,omnivore,daily,wood,walk/bicycle,,often,101,rarely,52,medium,7,17,45,17,Sometimes,"['Paper', 'Plastic', 'Glass']","['Stove', 'Oven', 'Microwave']",1644,-342.0,188.554962,240.24661099999997,223.31399999999996,1333.884427
obese,female,vegetarian,more frequently,natural gas,private,lpg,never,77,frequently,121,extra large,2,2,0,3,Sometimes,"['Paper', 'Glass', 'Metal']","['Oven', 'Microwave', 'Grill', 'Airfryer']",1268,143.972351,32.608674,137.707743,-8.604000000000042,962.315232
obese,male,omnivore,less frequently,natural gas,walk/bicycle,,never,241,rarely,30,small,7,19,14,19,Sometimes,"['Paper', 'Metal']",[],1529,-345.498,316.48164199999997,162.451977,113.34300000000005,1282.221381
obese,male,vegan,twice a day,electricity,public,,never,124,rarely,1336,extra large,4,10,34,20,Yes,['Glass'],['Stove'],2076,-132.51699999999997,47.874488,-51.959399999999974,435.721,1776.880912
obese,male,omnivore,less frequently,electricity,walk/bicycle,,often,82,never,89,large,4,5,49,10,Sometimes,['Glass'],[],1850,-522.543,171.193484,-162.82170000000002,314.455,2049.716216
normal,male,pescatarian,less frequently,natural gas,public,,never,262,never,1412,small,6,10,7,19,Sometimes,"['Paper', 'Plastic', 'Metal']",[],1000,-306.8589999999999,246.323644,140.59722299999999,-28.746000000000038,948.684133
obese,male,vegetarian,twice a day,electricity,walk/bicycle,,never,254,never,4,small,3,6,34,13,Sometimes,[],"['Microwave', 'Grill', 'Airfryer']",1485,-536.058,194.34454799999997,-61.87526299999996,62.02600000000001,1826.562715
overweight,female,pescatarian,more frequently,coal,public,,sometimes,76,rarely,1924,medium,1,14,19,2,No,"['Paper', 'Plastic', 'Glass', 'Metal']","['Stove', 'Oven', 'Microwave']",1139,-39.02499999999998,76.363912,392.20303800000005,-408.98400000000004,1118.44205
underweight,female,pescatarian,daily,natural gas,walk/bicycle,,never,207,never,64,large,2,8,13,14,No,"['Paper', 'Plastic', 'Glass', 'Metal']","['Stove', 'Oven', 'Grill', 'Airfryer']",682,-526.5179999999999,196.066734,247.240726,-189.35200000000003,954.5625399999999
overweight,male,vegan,daily,natural gas,private,electric,often,234,never,8659,large,1,8,10,11,Yes,"['Paper', 'Metal']","['Stove', 'Microwave', 'Grill', 'Airfryer']",926,-525.319321,148.388308,124.840595,-129.31900000000002,1307.409418
normal,female,pescatarian,daily,coal,walk/bicycle,,sometimes,93,rarely,82,small,1,17,8,23,Yes,"['Paper', 'Glass']","['Stove', 'Oven', 'Grill', 'Airfryer']",1037,-337.22999999999996,91.89786600000001,470.712873,-328.801,1140.420261
normal,female,vegan,less frequently,electricity,walk/bicycle,,often,76,very frequently,31,small,4,1,0,0,No,"['Paper', 'Glass']",['Stove'],1467,772.508,4.013911999999991,-182.988694,-80.98,954.446782
normal,male,omnivore,more frequently,natural gas,private,electric,never,67,rarely,5230,medium,3,5,6,0,Sometimes,"['Plastic', 'Glass', 'Metal']","['Stove', 'Oven', 'Microwave']",914,-341.57137,157.487054,116.18753,-101.31500000000001,1083.211786
underweight,female,omnivore,twice a day,electricity,public,,never,101,frequently,450,extra large,4,22,35,20,No,"['Paper', 'Plastic']","['Microwave', 'Grill', 'Airfryer']",1741,183.007,188.554962,62.01627200000003,316.942,990.4797659999999
